Name,organ,gene,median_FC,class,target,group
Qtrt2,10-Heart,Qtrt2,0.691345151,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,38-Spleen CD8 effector/memory,NC,0.692206607,TRUE,Qtrt2,Qtrt2NC
NC8,33-LN NK,NC,0.692294412,TRUE,Qtrt2,Qtrt2NC
NC8,32-Spleen CD4 effector/memory,NC,0.693178356,TRUE,Qtrt2,Qtrt2NC
NC7,10-Heart,NC,0.693304219,TRUE,Qtrt2,Qtrt2NC
NC1,27-Small intestine(basal layer),NC,0.69367171,TRUE,Qtrt2,Qtrt2NC
NC8,22-Liver,NC,0.693871266,TRUE,Qtrt2,Qtrt2NC
NC1,26-Large intestine(basal layer),NC,0.695002668,TRUE,Qtrt2,Qtrt2NC
NC4,33-LN NK,NC,0.695550351,TRUE,Qtrt2,Qtrt2NC
NC4,32-Spleen CD4 effector/memory,NC,0.696289905,TRUE,Qtrt2,Qtrt2NC
NC1,40-Spleen CD8 naive,NC,0.696318331,TRUE,Qtrt2,Qtrt2NC
Qtrt2,07-Brain stem,Qtrt2,0.696591001,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,06-Hypothalamus,Qtrt2,0.696877154,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,32-Spleen CD4 effector/memory,NC,0.697115685,TRUE,Qtrt2,Qtrt2NC
NC1,33-LN NK,NC,0.700869721,TRUE,Qtrt2,Qtrt2NC
Qtrt2,10-Heart,Qtrt2,0.70209854,TRUE,Qtrt2,Qtrt2Qtrt2
NC3,34-Spleen NK,NC,0.703108748,TRUE,Qtrt2,Qtrt2NC
Qtrt2,40-Spleen CD8 naive,Qtrt2,0.703362278,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,03-Cerebellum(flocculus),Qtrt2,0.704203895,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,13-Brown fat(bFat),NC,0.70451062,TRUE,Qtrt2,Qtrt2NC
NC1,01-Eyeball,NC,0.704943255,TRUE,Qtrt2,Qtrt2NC
Qtrt2,06-Hypothalamus,Qtrt2,0.705858221,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,09-Optic nerve,NC,0.706315349,TRUE,Qtrt2,Qtrt2NC
NC8,15-Salivary gland,NC,0.707042254,TRUE,Qtrt2,Qtrt2NC
Qtrt2,19-Perigonadal fat(pFat),Qtrt2,0.707466844,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,31-Spleen Treg,NC,0.709653359,TRUE,Qtrt2,Qtrt2NC
NC4,36-Spleen,NC,0.709953772,TRUE,Qtrt2,Qtrt2NC
NC8,01-Eyeball,NC,0.710439779,TRUE,Qtrt2,Qtrt2NC
NC8,20-Skin,NC,0.711112482,TRUE,Qtrt2,Qtrt2NC
Qtrt2,13-Brown fat(bFat),Qtrt2,0.711831379,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,17-Ear lobe,Qtrt2,0.712830189,TRUE,Qtrt2,Qtrt2Qtrt2
NC3,04-Hippocampal formation,NC,0.71364898,TRUE,Qtrt2,Qtrt2NC
NC1,25-Tail epidermis,NC,0.71500481,TRUE,Qtrt2,Qtrt2NC
Qtrt2,19-Perigonadal fat(pFat),Qtrt2,0.715611423,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,32-Spleen CD4 effector/memory,NC,0.716522428,TRUE,Qtrt2,Qtrt2NC
NC8,19-Perigonadal fat(pFat),NC,0.717880841,TRUE,Qtrt2,Qtrt2NC
NC3,34-Spleen NK,NC,0.718144909,TRUE,Qtrt2,Qtrt2NC
NC8,20-Skin,NC,0.720196582,TRUE,Qtrt2,Qtrt2NC
NC4,34-Spleen NK,NC,0.721920549,TRUE,Qtrt2,Qtrt2NC
NC1,34-Spleen NK,NC,0.722031319,TRUE,Qtrt2,Qtrt2NC
NC5,41-Spleen CD4 naive,NC,0.722404731,TRUE,Qtrt2,Qtrt2NC
NC1,01-Eyeball,NC,0.723188589,TRUE,Qtrt2,Qtrt2NC
NC8,31-Spleen Treg,NC,0.723296965,TRUE,Qtrt2,Qtrt2NC
NC2,40-Spleen CD8 naive,NC,0.725111914,TRUE,Qtrt2,Qtrt2NC
NC8,12-Thyroid,NC,0.725588354,TRUE,Qtrt2,Qtrt2NC
NC8,13-Brown fat(bFat),NC,0.725911533,TRUE,Qtrt2,Qtrt2NC
NC4,30-LN Treg,NC,0.726207048,TRUE,Qtrt2,Qtrt2NC
NC5,28-Small intestine(epithelium),NC,0.727861467,TRUE,Qtrt2,Qtrt2NC
NC8,11-Muscle,NC,0.728549232,TRUE,Qtrt2,Qtrt2NC
NC7,23-Crude tail,NC,0.728752921,TRUE,Qtrt2,Qtrt2NC
NC7,28-Small intestine(epithelium),NC,0.729487474,TRUE,Qtrt2,Qtrt2NC
Qtrt2,06-Hypothalamus,Qtrt2,0.730400347,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,25-Tail skin dermis,NC,0.730620936,TRUE,Qtrt2,Qtrt2NC
NC3,35-LN,NC,0.7308894,TRUE,Qtrt2,Qtrt2NC
NC1,41-Spleen CD4 naive,NC,0.732202654,TRUE,Qtrt2,Qtrt2NC
NC6,24-Tongue,NC,0.732227375,TRUE,Qtrt2,Qtrt2NC
NC5,32-Spleen CD4 effector/memory,NC,0.732329162,TRUE,Qtrt2,Qtrt2NC
NC8,22-Liver,NC,0.732337915,TRUE,Qtrt2,Qtrt2NC
NC2,29-Large intestine(epithelium),NC,0.732922639,TRUE,Qtrt2,Qtrt2NC
NC8,20-Skin,NC,0.733786749,TRUE,Qtrt2,Qtrt2NC
NC1,13-Brown fat(bFat),NC,0.734601933,TRUE,Qtrt2,Qtrt2NC
Qtrt2,19-Perigonadal fat(pFat),Qtrt2,0.734769261,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,40-Spleen CD8 naive,NC,0.735681832,TRUE,Qtrt2,Qtrt2NC
NC8,17-Ear lobe,NC,0.738565435,TRUE,Qtrt2,Qtrt2NC
NC1,17-Ear lobe,NC,0.738860251,TRUE,Qtrt2,Qtrt2NC
NC4,31-Spleen Treg,NC,0.738913179,TRUE,Qtrt2,Qtrt2NC
NC7,22-Liver,NC,0.740400471,TRUE,Qtrt2,Qtrt2NC
NC1,01-Eyeball,NC,0.740923147,TRUE,Qtrt2,Qtrt2NC
Qtrt2,14-Mesenteric fat(mFat),Qtrt2,0.741393888,TRUE,Qtrt2,Qtrt2Qtrt2
NC4,38-Spleen CD8 effector/memory,NC,0.741586867,TRUE,Qtrt2,Qtrt2NC
Qtrt2,37-Spleen CD8 central memory,Qtrt2,0.741602291,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,35-LN,NC,0.741982193,TRUE,Qtrt2,Qtrt2NC
NC8,11-Muscle,NC,0.742346287,TRUE,Qtrt2,Qtrt2NC
Qtrt2,25-Tail epidermis,Qtrt2,0.743023328,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,29-Large intestine(epithelium),NC,0.743199631,TRUE,Qtrt2,Qtrt2NC
NC1,29-Large intestine(epithelium),NC,0.743348334,TRUE,Qtrt2,Qtrt2NC
Qtrt2,22-Liver,Qtrt2,0.743582439,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,14-Mesenteric fat(mFat),Qtrt2,0.743628581,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,06-Hypothalamus,NC,0.743929794,TRUE,Qtrt2,Qtrt2NC
Qtrt2,15-Salivary gland,Qtrt2,0.744025575,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,12-Thyroid,Qtrt2,0.744234431,TRUE,Qtrt2,Qtrt2Qtrt2
NC4,17-Ear lobe,NC,0.744352549,TRUE,Qtrt2,Qtrt2NC
NC8,03-Cerebellum(flocculus),NC,0.74488978,TRUE,Qtrt2,Qtrt2NC
NC7,27-Small intestine(basal layer),NC,0.74518259,TRUE,Qtrt2,Qtrt2NC
Qtrt2,13-Brown fat(bFat),Qtrt2,0.745823505,TRUE,Qtrt2,Qtrt2Qtrt2
NC3,04-Hippocampal formation,NC,0.746076652,TRUE,Qtrt2,Qtrt2NC
NC7,24-Tongue,NC,0.746162268,TRUE,Qtrt2,Qtrt2NC
NC4,26-Large intestine(basal layer),NC,0.747405789,TRUE,Qtrt2,Qtrt2NC
NC8,10-Heart,NC,0.747660174,TRUE,Qtrt2,Qtrt2NC
Qtrt2,10-Heart,Qtrt2,0.748118311,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,17-Ear lobe,Qtrt2,0.749493913,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,36-Spleen,Qtrt2,0.74968028,TRUE,Qtrt2,Qtrt2Qtrt2
NC4,20-Skin,NC,0.750503538,TRUE,Qtrt2,Qtrt2NC
NC7,11-Muscle,NC,0.750644251,TRUE,Qtrt2,Qtrt2NC
Qtrt2,28-Small intestine(epithelium),Qtrt2,0.751030641,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,26-Large intestine(basal layer),NC,0.751677852,TRUE,Qtrt2,Qtrt2NC
NC1,27-Small intestine(basal layer),NC,0.753239667,TRUE,Qtrt2,Qtrt2NC
NC8,13-Brown fat(bFat),NC,0.753447472,TRUE,Qtrt2,Qtrt2NC
NC1,38-Spleen CD8 effector/memory,NC,0.75377302,TRUE,Qtrt2,Qtrt2NC
Qtrt2,28-Small intestine(epithelium),Qtrt2,0.754025836,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,20-Skin,NC,0.75410554,TRUE,Qtrt2,Qtrt2NC
Qtrt2,11-Muscle,Qtrt2,0.754408762,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,37-Spleen CD8 central memory,NC,0.754441308,TRUE,Qtrt2,Qtrt2NC
NC8,37-Spleen CD8 central memory,NC,0.755044173,TRUE,Qtrt2,Qtrt2NC
NC8,25-Tail skin dermis,NC,0.755065554,TRUE,Qtrt2,Qtrt2NC
NC6,27-Small intestine(basal layer),NC,0.756065813,TRUE,Qtrt2,Qtrt2NC
NC8,17-Ear lobe,NC,0.756971144,TRUE,Qtrt2,Qtrt2NC
Qtrt2,08-Olfactory bulb,Qtrt2,0.757554765,TRUE,Qtrt2,Qtrt2Qtrt2
NC4,30-LN Treg,NC,0.757743608,TRUE,Qtrt2,Qtrt2NC
Qtrt2,39-Whole blood,Qtrt2,0.757898744,TRUE,Qtrt2,Qtrt2Qtrt2
NC2,31-Spleen Treg,NC,0.758155987,TRUE,Qtrt2,Qtrt2NC
NC3,18-Lung,NC,0.758353708,TRUE,Qtrt2,Qtrt2NC
NC2,37-Spleen CD8 central memory,NC,0.758658604,TRUE,Qtrt2,Qtrt2NC
NC3,04-Hippocampal formation,NC,0.759982293,TRUE,Qtrt2,Qtrt2NC
NC3,31-Spleen Treg,NC,0.761159146,TRUE,Qtrt2,Qtrt2NC
NC1,40-Spleen CD8 naive,NC,0.761229932,TRUE,Qtrt2,Qtrt2NC
NC7,25-Tail epidermis,NC,0.761279774,TRUE,Qtrt2,Qtrt2NC
NC1,13-Brown fat(bFat),NC,0.761639185,TRUE,Qtrt2,Qtrt2NC
NC8,30-LN Treg,NC,0.761668566,TRUE,Qtrt2,Qtrt2NC
NC1,28-Small intestine(epithelium),NC,0.761841185,TRUE,Qtrt2,Qtrt2NC
Qtrt2,34-Spleen NK,Qtrt2,0.763344227,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,26-Large intestine(basal layer),Qtrt2,0.76508897,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,36-Spleen,Qtrt2,0.765605126,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,31-Spleen Treg,NC,0.76814198,TRUE,Qtrt2,Qtrt2NC
NC4,03-Cerebellum(flocculus),NC,0.768719945,TRUE,Qtrt2,Qtrt2NC
NC1,37-Spleen CD8 central memory,NC,0.768813298,TRUE,Qtrt2,Qtrt2NC
Qtrt2,12-Thyroid,Qtrt2,0.768946866,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,30-LN Treg,NC,0.770023877,TRUE,Qtrt2,Qtrt2NC
NC4,02-Cerebellum(central part),NC,0.770275275,TRUE,Qtrt2,Qtrt2NC
NC8,14-Mesenteric fat(mFat),NC,0.770496454,TRUE,Qtrt2,Qtrt2NC
NC1,15-Salivary gland,NC,0.770743624,TRUE,Qtrt2,Qtrt2NC
NC5,40-Spleen CD8 naive,NC,0.770980734,TRUE,Qtrt2,Qtrt2NC
NC5,28-Small intestine(epithelium),NC,0.771343339,TRUE,Qtrt2,Qtrt2NC
NC1,01-Eyeball,NC,0.772219363,TRUE,Qtrt2,Qtrt2NC
Qtrt2,10-Heart,Qtrt2,0.772529679,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,23-Crude tail,NC,0.7728001,TRUE,Qtrt2,Qtrt2NC
NC7,05-Cerebral cortex,NC,0.772974704,TRUE,Qtrt2,Qtrt2NC
Qtrt2,08-Olfactory bulb,Qtrt2,0.773168632,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,22-Liver,NC,0.773496301,TRUE,Qtrt2,Qtrt2NC
NC4,22-Liver,NC,0.774986346,TRUE,Qtrt2,Qtrt2NC
NC3,03-Cerebellum(flocculus),NC,0.776101953,TRUE,Qtrt2,Qtrt2NC
NC4,23-Crude tail,NC,0.776902887,TRUE,Qtrt2,Qtrt2NC
NC6,34-Spleen NK,NC,0.777231916,TRUE,Qtrt2,Qtrt2NC
Qtrt2,37-Spleen CD8 central memory,Qtrt2,0.777700449,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,15-Salivary gland,Qtrt2,0.778349844,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,22-Liver,NC,0.778490869,TRUE,Qtrt2,Qtrt2NC
Qtrt2,27-Small intestine(basal layer),Qtrt2,0.778619943,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,01-Eyeball,NC,0.779694824,TRUE,Qtrt2,Qtrt2NC
NC1,18-Lung,NC,0.7798717,TRUE,Qtrt2,Qtrt2NC
NC1,10-Heart,NC,0.780680689,TRUE,Qtrt2,Qtrt2NC
NC8,40-Spleen CD8 naive,NC,0.780989082,TRUE,Qtrt2,Qtrt2NC
Qtrt2,13-Brown fat(bFat),Qtrt2,0.781511802,TRUE,Qtrt2,Qtrt2Qtrt2
NC6,03-Cerebellum(flocculus),NC,0.781692534,TRUE,Qtrt2,Qtrt2NC
Qtrt2,22-Liver,Qtrt2,0.781858676,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,23-Crude tail,NC,0.782243805,TRUE,Qtrt2,Qtrt2NC
NC8,13-Brown fat(bFat),NC,0.782698014,TRUE,Qtrt2,Qtrt2NC
NC5,40-Spleen CD8 naive,NC,0.783759216,TRUE,Qtrt2,Qtrt2NC
NC2,33-LN NK,NC,0.78376544,TRUE,Qtrt2,Qtrt2NC
NC2,32-Spleen CD4 effector/memory,NC,0.784300023,TRUE,Qtrt2,Qtrt2NC
Qtrt2,22-Liver,Qtrt2,0.784478497,TRUE,Qtrt2,Qtrt2Qtrt2
NC4,04-Hippocampal formation,NC,0.784666584,TRUE,Qtrt2,Qtrt2NC
NC1,32-Spleen CD4 effector/memory,NC,0.784766594,TRUE,Qtrt2,Qtrt2NC
NC8,39-Whole blood,NC,0.784869739,TRUE,Qtrt2,Qtrt2NC
NC1,35-LN,NC,0.785128246,TRUE,Qtrt2,Qtrt2NC
NC3,04-Hippocampal formation,NC,0.785988258,TRUE,Qtrt2,Qtrt2NC
NC8,19-Perigonadal fat(pFat),NC,0.786237754,TRUE,Qtrt2,Qtrt2NC
NC4,11-Muscle,NC,0.786885246,TRUE,Qtrt2,Qtrt2NC
NC4,28-Small intestine(epithelium),NC,0.787392988,TRUE,Qtrt2,Qtrt2NC
NC6,02-Cerebellum(central part),NC,0.787466644,TRUE,Qtrt2,Qtrt2NC
NC8,07-Brain stem,NC,0.788112103,TRUE,Qtrt2,Qtrt2NC
NC8,15-Salivary gland,NC,0.788132837,TRUE,Qtrt2,Qtrt2NC
NC8,10-Heart,NC,0.788789903,TRUE,Qtrt2,Qtrt2NC
NC3,02-Cerebellum(central part),NC,0.788806262,TRUE,Qtrt2,Qtrt2NC
NC1,33-LN NK,NC,0.78898148,TRUE,Qtrt2,Qtrt2NC
NC8,22-Liver,NC,0.789733371,TRUE,Qtrt2,Qtrt2NC
NC4,12-Thyroid,NC,0.790455878,TRUE,Qtrt2,Qtrt2NC
NC8,25-Tail skin dermis,NC,0.790832868,TRUE,Qtrt2,Qtrt2NC
NC5,31-Spleen Treg,NC,0.791919896,TRUE,Qtrt2,Qtrt2NC
NC8,11-Muscle,NC,0.792474258,TRUE,Qtrt2,Qtrt2NC
NC1,20-Skin,NC,0.792492779,TRUE,Qtrt2,Qtrt2NC
Qtrt2,33-LN NK,Qtrt2,0.792635139,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,14-Mesenteric fat(mFat),NC,0.792971734,TRUE,Qtrt2,Qtrt2NC
NC8,36-Spleen,NC,0.793139938,TRUE,Qtrt2,Qtrt2NC
NC5,26-Large intestine(basal layer),NC,0.79346424,TRUE,Qtrt2,Qtrt2NC
NC8,22-Liver,NC,0.793911268,TRUE,Qtrt2,Qtrt2NC
NC6,41-Spleen CD4 naive,NC,0.793914149,TRUE,Qtrt2,Qtrt2NC
NC2,30-LN Treg,NC,0.794763654,TRUE,Qtrt2,Qtrt2NC
NC3,02-Cerebellum(central part),NC,0.795048246,TRUE,Qtrt2,Qtrt2NC
NC4,02-Cerebellum(central part),NC,0.795756922,TRUE,Qtrt2,Qtrt2NC
NC5,35-LN,NC,0.795915197,TRUE,Qtrt2,Qtrt2NC
NC8,20-Skin,NC,0.796187512,TRUE,Qtrt2,Qtrt2NC
NC8,17-Ear lobe,NC,0.796205281,TRUE,Qtrt2,Qtrt2NC
NC1,13-Brown fat(bFat),NC,0.796366755,TRUE,Qtrt2,Qtrt2NC
NC1,11-Muscle,NC,0.796609165,TRUE,Qtrt2,Qtrt2NC
NC3,33-LN NK,NC,0.797468354,TRUE,Qtrt2,Qtrt2NC
NC1,41-Spleen CD4 naive,NC,0.797907579,TRUE,Qtrt2,Qtrt2NC
NC4,19-Perigonadal fat(pFat),NC,0.797924631,TRUE,Qtrt2,Qtrt2NC
NC8,19-Perigonadal fat(pFat),NC,0.798747585,TRUE,Qtrt2,Qtrt2NC
NC5,27-Small intestine(basal layer),NC,0.798848318,TRUE,Qtrt2,Qtrt2NC
NC8,15-Salivary gland,NC,0.799102255,TRUE,Qtrt2,Qtrt2NC
NC2,32-Spleen CD4 effector/memory,NC,0.799560198,TRUE,Qtrt2,Qtrt2NC
NC3,28-Small intestine(epithelium),NC,0.79960473,TRUE,Qtrt2,Qtrt2NC
NC6,41-Spleen CD4 naive,NC,0.799611273,TRUE,Qtrt2,Qtrt2NC
NC6,24-Tongue,NC,0.799642587,TRUE,Qtrt2,Qtrt2NC
NC4,40-Spleen CD8 naive,NC,0.801306545,TRUE,Qtrt2,Qtrt2NC
NC8,34-Spleen NK,NC,0.801964343,TRUE,Qtrt2,Qtrt2NC
NC6,24-Tongue,NC,0.80304019,TRUE,Qtrt2,Qtrt2NC
NC1,39-Whole blood,NC,0.803248768,TRUE,Qtrt2,Qtrt2NC
Qtrt2,03-Cerebellum(flocculus),Qtrt2,0.803785403,TRUE,Qtrt2,Qtrt2Qtrt2
NC3,37-Spleen CD8 central memory,NC,0.804305284,TRUE,Qtrt2,Qtrt2NC
NC4,38-Spleen CD8 effector/memory,NC,0.804345143,TRUE,Qtrt2,Qtrt2NC
Qtrt2,39-Whole blood,Qtrt2,0.804512586,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,11-Muscle,NC,0.804755538,TRUE,Qtrt2,Qtrt2NC
NC3,01-Eyeball,NC,0.8051362,TRUE,Qtrt2,Qtrt2NC
NC7,12-Thyroid,NC,0.806180579,TRUE,Qtrt2,Qtrt2NC
NC3,03-Cerebellum(flocculus),NC,0.806183953,TRUE,Qtrt2,Qtrt2NC
NC3,06-Hypothalamus,NC,0.806470063,TRUE,Qtrt2,Qtrt2NC
NC4,03-Cerebellum(flocculus),NC,0.80730774,TRUE,Qtrt2,Qtrt2NC
NC1,40-Spleen CD8 naive,NC,0.807505697,TRUE,Qtrt2,Qtrt2NC
NC1,13-Brown fat(bFat),NC,0.807825627,TRUE,Qtrt2,Qtrt2NC
NC1,34-Spleen NK,NC,0.808838389,TRUE,Qtrt2,Qtrt2NC
NC1,05-Cerebral cortex,NC,0.8097951,TRUE,Qtrt2,Qtrt2NC
NC1,23-Crude tail,NC,0.810254063,TRUE,Qtrt2,Qtrt2NC
NC3,34-Spleen NK,NC,0.81025641,TRUE,Qtrt2,Qtrt2NC
NC1,15-Salivary gland,NC,0.810685959,TRUE,Qtrt2,Qtrt2NC
NC7,36-Spleen,NC,0.811292897,TRUE,Qtrt2,Qtrt2NC
NC6,05-Cerebral cortex,NC,0.811331619,TRUE,Qtrt2,Qtrt2NC
NC2,34-Spleen NK,NC,0.811538462,TRUE,Qtrt2,Qtrt2NC
NC1,31-Spleen Treg,NC,0.811757467,TRUE,Qtrt2,Qtrt2NC
NC3,38-Spleen CD8 effector/memory,NC,0.812602291,TRUE,Qtrt2,Qtrt2NC
NC2,39-Whole blood,NC,0.813107401,TRUE,Qtrt2,Qtrt2NC
NC8,14-Mesenteric fat(mFat),NC,0.813598167,TRUE,Qtrt2,Qtrt2NC
Qtrt2,07-Brain stem,Qtrt2,0.813987875,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,25-Tail epidermis,NC,0.815244765,TRUE,Qtrt2,Qtrt2NC
NC3,26-Large intestine(basal layer),NC,0.815294969,TRUE,Qtrt2,Qtrt2NC
NC6,25-Tail epidermis,NC,0.815420084,TRUE,Qtrt2,Qtrt2NC
NC3,03-Cerebellum(flocculus),NC,0.815598203,TRUE,Qtrt2,Qtrt2NC
NC4,06-Hypothalamus,NC,0.815663801,TRUE,Qtrt2,Qtrt2NC
NC8,39-Whole blood,NC,0.816733467,TRUE,Qtrt2,Qtrt2NC
NC5,40-Spleen CD8 naive,NC,0.817245593,TRUE,Qtrt2,Qtrt2NC
Qtrt2,28-Small intestine(epithelium),Qtrt2,0.817359413,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,30-LN Treg,NC,0.817555463,TRUE,Qtrt2,Qtrt2NC
NC2,34-Spleen NK,NC,0.81778679,TRUE,Qtrt2,Qtrt2NC
NC5,31-Spleen Treg,NC,0.818061089,TRUE,Qtrt2,Qtrt2NC
Qtrt2,01-Eyeball,Qtrt2,0.818109611,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,07-Brain stem,Qtrt2,0.818463926,TRUE,Qtrt2,Qtrt2Qtrt2
NC2,24-Tongue,NC,0.818733383,TRUE,Qtrt2,Qtrt2NC
Qtrt2,34-Spleen NK,Qtrt2,0.820114333,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,02-Cerebellum(central part),NC,0.820218971,TRUE,Qtrt2,Qtrt2NC
NC6,04-Hippocampal formation,NC,0.820544317,TRUE,Qtrt2,Qtrt2NC
NC4,03-Cerebellum(flocculus),NC,0.820549668,TRUE,Qtrt2,Qtrt2NC
NC6,03-Cerebellum(flocculus),NC,0.821169146,TRUE,Qtrt2,Qtrt2NC
NC1,20-Skin,NC,0.821728194,TRUE,Qtrt2,Qtrt2NC
Qtrt2,06-Hypothalamus,Qtrt2,0.821823327,TRUE,Qtrt2,Qtrt2Qtrt2
NC4,06-Hypothalamus,NC,0.822083355,TRUE,Qtrt2,Qtrt2NC
Qtrt2,31-Spleen Treg,Qtrt2,0.822304726,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,25-Tail skin dermis,NC,0.822599377,TRUE,Qtrt2,Qtrt2NC
NC8,06-Hypothalamus,NC,0.822617783,TRUE,Qtrt2,Qtrt2NC
NC1,14-Mesenteric fat(mFat),NC,0.822682848,TRUE,Qtrt2,Qtrt2NC
NC7,08-Olfactory bulb,NC,0.823139549,TRUE,Qtrt2,Qtrt2NC
NC3,06-Hypothalamus,NC,0.82330746,TRUE,Qtrt2,Qtrt2NC
NC3,38-Spleen CD8 effector/memory,NC,0.82349122,TRUE,Qtrt2,Qtrt2NC
NC4,35-LN,NC,0.823596793,TRUE,Qtrt2,Qtrt2NC
Qtrt2,40-Spleen CD8 naive,Qtrt2,0.823669579,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,03-Cerebellum(flocculus),Qtrt2,0.823793033,TRUE,Qtrt2,Qtrt2Qtrt2
NC4,17-Ear lobe,NC,0.823862936,TRUE,Qtrt2,Qtrt2NC
NC1,25-Tail skin dermis,NC,0.823980321,TRUE,Qtrt2,Qtrt2NC
NC8,15-Salivary gland,NC,0.824020552,TRUE,Qtrt2,Qtrt2NC
NC1,15-Salivary gland,NC,0.824280754,TRUE,Qtrt2,Qtrt2NC
NC5,15-Salivary gland,NC,0.824348795,TRUE,Qtrt2,Qtrt2NC
NC8,39-Whole blood,NC,0.824419798,TRUE,Qtrt2,Qtrt2NC
NC8,05-Cerebral cortex,NC,0.825069295,TRUE,Qtrt2,Qtrt2NC
NC6,36-Spleen,NC,0.825391981,TRUE,Qtrt2,Qtrt2NC
Qtrt2,20-Skin,Qtrt2,0.825886465,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,15-Salivary gland,NC,0.825978091,TRUE,Qtrt2,Qtrt2NC
NC2,38-Spleen CD8 effector/memory,NC,0.826000055,TRUE,Qtrt2,Qtrt2NC
NC2,33-LN NK,NC,0.826581315,TRUE,Qtrt2,Qtrt2NC
NC1,34-Spleen NK,NC,0.826679595,TRUE,Qtrt2,Qtrt2NC
NC3,40-Spleen CD8 naive,NC,0.826703507,TRUE,Qtrt2,Qtrt2NC
NC7,07-Brain stem,NC,0.827101631,TRUE,Qtrt2,Qtrt2NC
NC3,13-Brown fat(bFat),NC,0.828328104,TRUE,Qtrt2,Qtrt2NC
NC1,27-Small intestine(basal layer),NC,0.828467453,TRUE,Qtrt2,Qtrt2NC
NC8,12-Thyroid,NC,0.828549599,TRUE,Qtrt2,Qtrt2NC
NC3,28-Small intestine(epithelium),NC,0.82933526,TRUE,Qtrt2,Qtrt2NC
NC4,02-Cerebellum(central part),NC,0.82940959,TRUE,Qtrt2,Qtrt2NC
NC4,34-Spleen NK,NC,0.830249686,TRUE,Qtrt2,Qtrt2NC
NC1,30-LN Treg,NC,0.830283412,TRUE,Qtrt2,Qtrt2NC
Qtrt2,38-Spleen CD8 effector/memory,Qtrt2,0.830671839,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,23-Crude tail,NC,0.830814399,TRUE,Qtrt2,Qtrt2NC
NC6,02-Cerebellum(central part),NC,0.831313017,TRUE,Qtrt2,Qtrt2NC
NC3,41-Spleen CD4 naive,NC,0.83175494,TRUE,Qtrt2,Qtrt2NC
NC8,17-Ear lobe,NC,0.832074176,TRUE,Qtrt2,Qtrt2NC
NC1,13-Brown fat(bFat),NC,0.832090098,TRUE,Qtrt2,Qtrt2NC
NC8,38-Spleen CD8 effector/memory,NC,0.832262719,TRUE,Qtrt2,Qtrt2NC
NC3,05-Cerebral cortex,NC,0.833517382,TRUE,Qtrt2,Qtrt2NC
NC5,32-Spleen CD4 effector/memory,NC,0.833715394,TRUE,Qtrt2,Qtrt2NC
NC4,34-Spleen NK,NC,0.833799949,TRUE,Qtrt2,Qtrt2NC
NC1,17-Ear lobe,NC,0.834289645,TRUE,Qtrt2,Qtrt2NC
NC2,35-LN,NC,0.834639944,TRUE,Qtrt2,Qtrt2NC
NC1,33-LN NK,NC,0.834859236,TRUE,Qtrt2,Qtrt2NC
NC2,36-Spleen,NC,0.83511911,TRUE,Qtrt2,Qtrt2NC
